x-axis,1,2,3,4,D0-D7,D8-D15
second,Volt,Volt,Volt,Volt,,
-10.82500E-03,-176.04637E-03,+3.22803344E+00,-167.36402E-03,+89.43516E-03,0,0
-10.80000E-03,-25.41876E-03,+3.37447695E+00,+0.0E+00,+110.35566E-03,0,0
-10.77500E-03,-63.07566E-03,+3.37447695E+00,-104.60251E-03,+47.59415E-03,0,0
-10.75000E-03,-25.41876E-03,+3.20711294E+00,-20.92050E-03,+235.87867E-03,0,0
-10.72500E-03,-25.41876E-03,+3.24895394E+00,-167.36402E-03,-77.92886E-03,0,0
-10.70000E-03,-119.56102E-03,+3.37447695E+00,+0.0E+00,+110.35566E-03,0,0
-10.67500E-03,+12.23815E-03,+3.20711294E+00,-104.60251E-03,+5.75315E-03,0,0
-10.65000E-03,-176.04637E-03,+3.37447695E+00,-146.44351E-03,+110.35566E-03,0,0
-10.62500E-03,+12.23815E-03,+3.22803344E+00,-20.92050E-03,+110.35566E-03,0,0
-10.60000E-03,-213.70327E-03,+3.26987444E+00,-167.36402E-03,+5.75315E-03,0,0
-10.57500E-03,+68.72350E-03,+3.43723846E+00,-104.60251E-03,+47.59415E-03,0,0
-10.55000E-03,-44.24721E-03,+3.22803344E+00,+125.52301E-03,-182.53137E-03,0,0
-10.52500E-03,-176.04637E-03,+3.39539746E+00,-167.36402E-03,+110.35566E-03,0,0
-10.50000E-03,-25.41876E-03,+3.20711294E+00,-167.36402E-03,+110.35566E-03,0,0
-10.47500E-03,-119.56102E-03,+3.31171545E+00,-41.84100E-03,-161.61087E-03,0,0
-10.45000E-03,-176.04637E-03,+3.22803344E+00,-20.92050E-03,-36.08785E-03,0,0
-10.42500E-03,-25.41876E-03,+3.37447695E+00,-146.44351E-03,-57.00836E-03,0,0
-10.40000E-03,-213.70327E-03,+3.26987444E+00,-62.76151E-03,-161.61087E-03,0,0
-10.37500E-03,-138.38947E-03,+3.26987444E+00,-167.36402E-03,-161.61087E-03,0,0
-10.35000E-03,-44.24721E-03,+3.37447695E+00,-167.36402E-03,-36.08785E-03,0,0
-10.32500E-03,+87.55195E-03,+3.22803344E+00,+0.0E+00,-36.08785E-03,0,0
-10.30000E-03,-25.41876E-03,+3.26987444E+00,-104.60251E-03,-57.00836E-03,0,0
-10.27500E-03,-25.41876E-03,+27.19663E-03,-104.60251E-03,+3.45763598E+00,0,0
-10.25000E-03,-63.07566E-03,+6.27613E-03,-167.36402E-03,+3.26935147E+00,0,0
-10.22500E-03,-25.41876E-03,+6.27613E-03,+0.0E+00,+3.29027197E+00,0,0
-10.20000E-03,-119.56102E-03,+131.79914E-03,-62.76151E-03,+3.22751046E+00,0,0
-10.17500E-03,-25.41876E-03,+27.19663E-03,-62.76151E-03,+3.39487448E+00,0,0
-10.15000E-03,-44.24721E-03,+215.48115E-03,+0.0E+00,+3.41579498E+00,0,0
-10.12500E-03,+125.20885E-03,+27.19663E-03,+125.52301E-03,+3.29027197E+00,0,0
-10.10000E-03,-25.41876E-03,-77.40588E-03,-167.36402E-03,+3.29027197E+00,0,0
-10.07500E-03,+12.23815E-03,+27.19663E-03,-62.76151E-03,+3.18566946E+00,0,0
-10.05000E-03,-157.21792E-03,+173.64015E-03,-146.44351E-03,+3.31119247E+00,0,0
-10.02500E-03,-6.59031E-03,-119.24688E-03,+20.92050E-03,+3.31119247E+00,0,0
-10.00000E-03,+31.06660E-03,+131.79914E-03,-104.60251E-03,+3.35303347E+00,0,0
-9.97500E-03,-119.56102E-03,-77.40588E-03,+0.0E+00,+3.29027197E+00,0,0
-9.95000E-03,-157.21792E-03,+27.19663E-03,-167.36402E-03,+3.12290795E+00,0,0
-9.92500E-03,-25.41876E-03,+152.71964E-03,-313.80753E-03,+3.14382845E+00,0,0
-9.90000E-03,-25.41876E-03,-77.40588E-03,-167.36402E-03,+3.22751046E+00,0,0
-9.87500E-03,-213.70327E-03,+27.19663E-03,-104.60251E-03,+3.29027197E+00,0,0
-9.85000E-03,-157.21792E-03,+173.64015E-03,-20.92050E-03,+3.26935147E+00,0,0
-9.82500E-03,-138.38947E-03,+6.27613E-03,+0.0E+00,+3.31119247E+00,0,0
-9.80000E-03,-119.56102E-03,+27.19663E-03,-230.12552E-03,+3.22751046E+00,0,0
-9.77500E-03,-176.04637E-03,+27.19663E-03,-62.76151E-03,+3.29027197E+00,0,0
-9.75000E-03,-44.24721E-03,+320.08366E-03,-20.92050E-03,+3.29027197E+00,0,0
-9.72500E-03,-6.59031E-03,-119.24688E-03,+0.0E+00,+3.14382845E+00,0,0
-9.70000E-03,-81.90411E-03,+152.71964E-03,-104.60251E-03,+3.18566946E+00,0,0
-9.67500E-03,-25.41876E-03,-77.40588E-03,-104.60251E-03,+3.33211297E+00,0,0
-9.65000E-03,-25.41876E-03,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-9.62500E-03,-157.21792E-03,+194.56065E-03,+20.92050E-03,+3.43671548E+00,0,0
-9.60000E-03,-119.56102E-03,-35.56488E-03,+0.0E+00,+3.33211297E+00,0,0
-9.57500E-03,+31.06660E-03,+27.19663E-03,+0.0E+00,+3.35303347E+00,0,0
-9.55000E-03,-157.21792E-03,+48.11713E-03,+20.92050E-03,+3.14382845E+00,0,0
-9.52500E-03,-25.41876E-03,+48.11713E-03,+0.0E+00,+3.26935147E+00,0,0
-9.50000E-03,-44.24721E-03,+27.19663E-03,-104.60251E-03,+3.39487448E+00,0,0
-9.47500E-03,-25.41876E-03,+27.19663E-03,-62.76151E-03,+3.29027197E+00,0,0
-9.45000E-03,-25.41876E-03,+69.03763E-03,-20.92050E-03,+3.14382845E+00,0,0
-9.42500E-03,-157.21792E-03,+27.19663E-03,+125.52301E-03,+3.29027197E+00,0,0
-9.40000E-03,-25.41876E-03,+27.19663E-03,+0.0E+00,+3.12290795E+00,0,0
-9.37500E-03,+31.06660E-03,+27.19663E-03,+0.0E+00,+3.35303347E+00,0,0
-9.35000E-03,-44.24721E-03,+48.11713E-03,+0.0E+00,+3.14382845E+00,0,0
-9.32500E-03,-176.04637E-03,+48.11713E-03,-146.44351E-03,+3.29027197E+00,0,0
-9.30000E-03,-176.04637E-03,+89.95814E-03,-62.76151E-03,+3.18566946E+00,0,0
-9.27500E-03,-81.90411E-03,+27.19663E-03,+0.0E+00,+3.33211297E+00,0,0
-9.25000E-03,-6.59031E-03,+194.56065E-03,+0.0E+00,+3.26935147E+00,0,0
-9.22500E-03,-176.04637E-03,+27.19663E-03,-146.44351E-03,+3.29027197E+00,0,0
-9.20000E-03,-119.56102E-03,-35.56488E-03,+0.0E+00,+3.39487448E+00,0,0
-9.17500E-03,+68.72350E-03,+27.19663E-03,-41.84100E-03,+3.22751046E+00,0,0
-9.15000E-03,-176.04637E-03,+27.19663E-03,+167.36402E-03,+3.26935147E+00,0,0
-9.12500E-03,-44.24721E-03,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-9.10000E-03,-25.41876E-03,-77.40588E-03,+0.0E+00,+3.24843096E+00,0,0
-9.07500E-03,-119.56102E-03,+27.19663E-03,-125.52301E-03,+3.24843096E+00,0,0
-9.05000E-03,-138.38947E-03,+48.11713E-03,+0.0E+00,+3.29027197E+00,0,0
-9.02500E-03,-176.04637E-03,+6.27613E-03,-313.80753E-03,+3.29027197E+00,0,0
-9.00000E-03,-176.04637E-03,-14.64437E-03,-167.36402E-03,+3.18566946E+00,0,0
-8.97500E-03,-81.90411E-03,+27.19663E-03,+0.0E+00,+3.18566946E+00,0,0
-8.95000E-03,+87.55195E-03,-98.32638E-03,-167.36402E-03,+3.26935147E+00,0,0
-8.92500E-03,-44.24721E-03,+27.19663E-03,+146.44351E-03,+3.26935147E+00,0,0
-8.90000E-03,-81.90411E-03,-77.40588E-03,-62.76151E-03,+3.18566946E+00,0,0
-8.87500E-03,-119.56102E-03,+27.19663E-03,-209.20502E-03,+3.33211297E+00,0,0
-8.85000E-03,-289.01708E-03,+215.48115E-03,+0.0E+00,+3.29027197E+00,0,0
-8.82500E-03,-138.38947E-03,+3.37447695E+00,+3.32635982E+00,+3.29027197E+00,0,0
-8.80000E-03,-119.56102E-03,+3.54184097E+00,+3.24267781E+00,+3.29027197E+00,0,0
-8.77500E-03,-176.04637E-03,+3.26987444E+00,+3.17991631E+00,+3.29027197E+00,0,0
-8.75000E-03,+68.72350E-03,+3.22803344E+00,+3.34728032E+00,+3.29027197E+00,0,0
-8.72500E-03,-138.38947E-03,+3.22803344E+00,+3.20083681E+00,+3.29027197E+00,0,0
-8.70000E-03,-25.41876E-03,+3.31171545E+00,+3.11715480E+00,+3.33211297E+00,0,0
-8.67500E-03,-119.56102E-03,+3.31171545E+00,+3.17991631E+00,+3.29027197E+00,0,0
-8.65000E-03,-44.24721E-03,+3.37447695E+00,+3.32635982E+00,+3.14382845E+00,0,0
-8.62500E-03,-25.41876E-03,+3.49999997E+00,+3.34728032E+00,+3.14382845E+00,0,0
-8.60000E-03,-81.90411E-03,+3.37447695E+00,+3.01255229E+00,+3.39487448E+00,0,0
-8.57500E-03,-176.04637E-03,+3.33263595E+00,+3.24267781E+00,+3.22751046E+00,0,0
-8.55000E-03,-176.04637E-03,+3.24895394E+00,+3.17991631E+00,+3.29027197E+00,0,0
-8.52500E-03,-44.24721E-03,+3.35355645E+00,+3.20083681E+00,+3.29027197E+00,0,0
-8.50000E-03,-213.70327E-03,+3.31171545E+00,+3.17991631E+00,+3.24843096E+00,0,0
-8.47500E-03,-25.41876E-03,+3.24895394E+00,+3.30543932E+00,+3.45763598E+00,0,0
-8.45000E-03,-44.24721E-03,+3.35355645E+00,+3.20083681E+00,+3.31119247E+00,0,0
-8.42500E-03,-176.04637E-03,+3.37447695E+00,+3.01255229E+00,+3.26935147E+00,0,0
-8.40000E-03,+12.23814E-03,+3.31171545E+00,+3.24267781E+00,+3.39487448E+00,0,0
-8.37500E-03,-119.56102E-03,+3.20711294E+00,+3.17991631E+00,+3.33211297E+00,0,0
-8.35000E-03,-25.41876E-03,+3.35355645E+00,+3.15899581E+00,+3.29027197E+00,0,0
-8.32500E-03,+106.38040E-03,+3.37447695E+00,+3.32635982E+00,+3.14382845E+00,0,0
-8.30000E-03,-119.56102E-03,+3.26987444E+00,+3.07531380E+00,+3.29027197E+00,0,0
-8.27500E-03,-25.41876E-03,+3.37447695E+00,+3.01255229E+00,+3.39487448E+00,0,0
-8.25000E-03,-25.41876E-03,+3.35355645E+00,+3.17991631E+00,+3.26935147E+00,0,0
-8.22500E-03,-157.21792E-03,+3.37447695E+00,+3.15899581E+00,+3.16474896E+00,0,0
-8.20000E-03,-176.04637E-03,+3.43723846E+00,+3.28451882E+00,+3.29027197E+00,0,0
-8.17500E-03,-63.07566E-03,+3.31171545E+00,+3.11715480E+00,+3.33211297E+00,0,0
-8.15000E-03,-25.41876E-03,+3.54184097E+00,+3.03347279E+00,+3.12290795E+00,0,0
-8.12500E-03,-157.21792E-03,+3.37447695E+00,+3.22175731E+00,+3.26935147E+00,0,0
-8.10000E-03,-176.04637E-03,+3.26987444E+00,+3.17991631E+00,+3.18566946E+00,0,0
-8.07500E-03,-119.56102E-03,+3.14435143E+00,+3.28451882E+00,+3.29027197E+00,0,0
-8.05000E-03,-44.24721E-03,+3.24895394E+00,+3.36820083E+00,+3.29027197E+00,0,0
-8.02500E-03,-25.41876E-03,+3.37447695E+00,+3.32635982E+00,+3.29027197E+00,0,0
-8.00000E-03,-138.38947E-03,+3.41631796E+00,+3.17991631E+00,+3.29027197E+00,0,0
-7.97500E-03,+162.86576E-03,+3.31171545E+00,+3.17991631E+00,+3.29027197E+00,0,0
-7.95000E-03,-25.41876E-03,+3.22803344E+00,+2.88702928E+00,+3.29027197E+00,0,0
-7.92500E-03,-6.59031E-03,+3.08158993E+00,+3.20083681E+00,+3.14382845E+00,0,0
-7.90000E-03,-44.24721E-03,+3.37447695E+00,+3.17991631E+00,+3.39487448E+00,0,0
-7.87500E-03,+12.23815E-03,+3.20711294E+00,+3.24267781E+00,+3.22751046E+00,0,0
-7.85000E-03,-25.41876E-03,+3.39539746E+00,+3.17991631E+00,+3.41579498E+00,0,0
-7.82500E-03,-138.38947E-03,+3.49999997E+00,+3.17991631E+00,+3.26935147E+00,0,0
-7.80000E-03,-25.41876E-03,+3.41631796E+00,+3.01255229E+00,+3.39487448E+00,0,0
-7.77500E-03,+68.72350E-03,+3.43723846E+00,+3.28451882E+00,+3.18566946E+00,0,0
-7.75000E-03,-157.21792E-03,+3.35355645E+00,+3.32635982E+00,+3.45763598E+00,0,0
-7.72500E-03,-157.21792E-03,+3.37447695E+00,+3.17991631E+00,+3.26935147E+00,0,0
-7.70000E-03,-119.56102E-03,+3.37447695E+00,+2.90794978E+00,+3.29027197E+00,0,0
-7.67500E-03,-81.90411E-03,+3.24895394E+00,+3.17991631E+00,+3.33211297E+00,0,0
-7.65000E-03,+106.38040E-03,+3.37447695E+00,+3.47280334E+00,+3.29027197E+00,0,0
-7.62500E-03,-25.41876E-03,+3.22803344E+00,+3.17991631E+00,+3.26935147E+00,0,0
-7.60000E-03,-176.04637E-03,+3.33263595E+00,+3.28451882E+00,+3.18566946E+00,0,0
-7.57500E-03,-119.56102E-03,+3.54184097E+00,+3.28451882E+00,+3.22751046E+00,0,0
-7.55000E-03,-157.21792E-03,+3.52092047E+00,+3.15899581E+00,+3.16474896E+00,0,0
-7.52500E-03,-194.87482E-03,+3.37447695E+00,+3.30543932E+00,+3.12290795E+00,0,0
-7.50000E-03,-25.41876E-03,+3.37447695E+00,+3.24267781E+00,+3.29027197E+00,0,0
-7.47500E-03,-81.90411E-03,+3.33263595E+00,+3.17991631E+00,+3.35303347E+00,0,0
-7.45000E-03,-25.41876E-03,+3.20711294E+00,+3.49372384E+00,+3.26935147E+00,0,0
-7.42500E-03,-25.41876E-03,+3.37447695E+00,+3.05439330E+00,+3.12290795E+00,0,0
-7.40000E-03,-63.07566E-03,+27.19663E-03,-62.76151E-03,+5.75315E-03,0,0
-7.37500E-03,-119.56102E-03,-77.40588E-03,-167.36402E-03,+5.75315E-03,0,0
-7.35000E-03,-157.21792E-03,-119.24688E-03,+125.52301E-03,+110.35566E-03,0,0
-7.32500E-03,-25.41876E-03,+173.64014E-03,+0.0E+00,-57.00836E-03,0,0
-7.30000E-03,-213.70327E-03,+27.19663E-03,-167.36402E-03,+47.59415E-03,0,0
-7.27500E-03,+125.20885E-03,-35.56488E-03,+62.76151E-03,-119.76986E-03,0,0
-7.25000E-03,-25.41876E-03,+173.64015E-03,+0.0E+00,-36.08785E-03,0,0
-7.22500E-03,-25.41876E-03,-98.32638E-03,-146.44351E-03,-36.08785E-03,0,0
-7.20000E-03,-63.07566E-03,-77.40588E-03,-167.36402E-03,+47.59415E-03,0,0
-7.17500E-03,-119.56102E-03,+27.19663E-03,-167.36402E-03,+5.75315E-03,0,0
-7.15000E-03,-138.38947E-03,-119.24688E-03,-167.36402E-03,-36.08785E-03,0,0
-7.12500E-03,-157.21792E-03,+27.19663E-03,-167.36402E-03,+68.51466E-03,0,0
-7.10000E-03,+12.23814E-03,+27.19663E-03,-104.60251E-03,+110.35566E-03,0,0
-7.07500E-03,-81.90411E-03,+131.79914E-03,-62.76151E-03,-57.00836E-03,0,0
-7.05000E-03,-25.41876E-03,+27.19663E-03,+146.44351E-03,-36.08785E-03,0,0
-7.02500E-03,-157.21792E-03,+215.48115E-03,-167.36402E-03,+68.51466E-03,0,0
-7.00000E-03,-232.53173E-03,-35.56488E-03,-62.76151E-03,+47.59415E-03,0,0
-6.97500E-03,+68.72350E-03,+27.19663E-03,-167.36402E-03,-57.00836E-03,0,0
-6.95000E-03,-176.04637E-03,+6.27613E-03,-20.92050E-03,-57.00836E-03,0,0
-6.92500E-03,+125.20885E-03,-286.61090E-03,-167.36402E-03,-36.08785E-03,0,0
-6.90000E-03,-176.04637E-03,-77.40588E-03,-167.36402E-03,+5.75315E-03,0,0
-6.87500E-03,-81.90411E-03,+131.79914E-03,-230.12552E-03,+47.59415E-03,0,0
-6.85000E-03,-25.41876E-03,+173.64015E-03,-41.84100E-03,+214.95817E-03,0,0
-6.82500E-03,-157.21792E-03,-119.24688E-03,-20.92050E-03,-182.53137E-03,0,0
-6.80000E-03,-119.56102E-03,+27.19663E-03,+0.0E+00,-57.00836E-03,0,0
-6.77500E-03,-119.56102E-03,+89.95814E-03,-167.36402E-03,+5.75315E-03,0,0
-6.75000E-03,+106.38040E-03,+27.19663E-03,+0.0E+00,+89.43516E-03,0,0
-6.72500E-03,-25.41876E-03,-98.32638E-03,-20.92050E-03,+89.43516E-03,0,0
-6.70000E-03,-119.56102E-03,+27.19663E-03,+0.0E+00,-161.61087E-03,0,0
-6.67500E-03,-119.56102E-03,-14.64437E-03,-62.76151E-03,+47.59415E-03,0,0
-6.65000E-03,-176.04637E-03,+27.19663E-03,+0.0E+00,-77.92886E-03,0,0
-6.62500E-03,-25.41876E-03,+152.71964E-03,-146.44351E-03,+110.35566E-03,0,0
-6.60000E-03,-81.90411E-03,+131.79914E-03,+0.0E+00,-161.61087E-03,0,0
-6.57500E-03,-25.41876E-03,+27.19663E-03,+41.84100E-03,+110.35566E-03,0,0
-6.55000E-03,-25.41876E-03,+173.64015E-03,-146.44351E-03,+110.35566E-03,0,0
-6.52500E-03,-25.41876E-03,-98.32638E-03,-146.44351E-03,+110.35566E-03,0,0
-6.50000E-03,-119.56102E-03,+131.79914E-03,+0.0E+00,+5.75315E-03,0,0
-6.47500E-03,-119.56102E-03,+131.79914E-03,+0.0E+00,+47.59415E-03,0,0
-6.45000E-03,-176.04637E-03,+27.19663E-03,-167.36402E-03,-36.08785E-03,0,0
-6.42500E-03,-44.24721E-03,+27.19663E-03,-20.92050E-03,+89.43516E-03,0,0
-6.40000E-03,-81.90411E-03,+89.95814E-03,-167.36402E-03,+5.75315E-03,0,0
-6.37500E-03,-176.04637E-03,+131.79914E-03,-104.60251E-03,-57.00836E-03,0,0
-6.35000E-03,-307.84553E-03,+27.19663E-03,-20.92050E-03,+68.51466E-03,0,0
-6.32500E-03,-6.59031E-03,+27.19663E-03,-20.92050E-03,+68.51466E-03,0,0
-6.30000E-03,-176.04637E-03,-77.40588E-03,+0.0E+00,+5.75315E-03,0,0
-6.27500E-03,-119.56102E-03,+69.03764E-03,+0.0E+00,+47.59415E-03,0,0
-6.25000E-03,-63.07566E-03,+27.19663E-03,-167.36402E-03,-36.08785E-03,0,0
-6.22500E-03,-44.24721E-03,+194.56065E-03,-20.92050E-03,+89.43516E-03,0,0
-6.20000E-03,-176.04637E-03,+27.19663E-03,-104.60251E-03,+47.59415E-03,0,0
-6.17500E-03,-81.90411E-03,+89.95814E-03,+62.76151E-03,-57.00836E-03,0,0
-6.15000E-03,-157.21792E-03,+48.11713E-03,+0.0E+00,+89.43516E-03,0,0
-6.12500E-03,-25.41876E-03,+27.19663E-03,-167.36402E-03,-57.00836E-03,0,0
-6.10000E-03,-270.18863E-03,+131.79914E-03,-41.84100E-03,-57.00836E-03,0,0
-6.07500E-03,-25.41876E-03,-35.56488E-03,-104.60251E-03,+5.75315E-03,0,0
-6.05000E-03,-289.01708E-03,+173.64015E-03,-41.84100E-03,-36.08785E-03,0,0
-6.02500E-03,-25.41876E-03,-119.24688E-03,+0.0E+00,+89.43516E-03,0,0
-6.00000E-03,+87.55195E-03,-140.16739E-03,+0.0E+00,+47.59415E-03,0,0
-5.97500E-03,+31.06660E-03,+89.95814E-03,-62.76151E-03,-98.84936E-03,0,0
-5.95000E-03,+3.13776112E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-5.92500E-03,+3.13776112E+00,-119.24688E-03,-188.28452E-03,+3.43671548E+00,0,0
-5.90000E-03,+3.17541802E+00,+27.19663E-03,-62.76151E-03,+3.35303347E+00,0,0
-5.87500E-03,+3.23190337E+00,-35.56488E-03,-230.12552E-03,+3.45763598E+00,0,0
-5.85000E-03,+3.13776112E+00,+27.19663E-03,-20.92050E-03,+3.29027197E+00,0,0
-5.82500E-03,+3.11893266E+00,+48.11713E-03,-313.80753E-03,+3.29027197E+00,0,0
-5.80000E-03,+3.28838873E+00,-35.56488E-03,+0.0E+00,+3.39487448E+00,0,0
-5.77500E-03,+3.23190337E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-5.75000E-03,+3.26956028E+00,-119.24688E-03,+0.0E+00,+3.14382845E+00,0,0
-5.72500E-03,+2.98713350E+00,+6.27613E-03,-167.36402E-03,+3.29027197E+00,0,0
-5.70000E-03,+3.04361886E+00,-77.40588E-03,+62.76151E-03,+3.29027197E+00,0,0
-5.67500E-03,+3.13776112E+00,+89.95814E-03,-167.36402E-03,+3.08106695E+00,0,0
-5.65000E-03,+3.11893266E+00,-119.24688E-03,-188.28452E-03,+3.43671548E+00,0,0
-5.62500E-03,+3.13776112E+00,+194.56065E-03,-20.92050E-03,+3.12290795E+00,0,0
-5.60000E-03,+3.19424647E+00,+27.19663E-03,-104.60251E-03,+3.29027197E+00,0,0
-5.57500E-03,+3.23190337E+00,-35.56488E-03,-104.60251E-03,+3.29027197E+00,0,0
-5.55000E-03,+3.25073183E+00,+27.19663E-03,-167.36402E-03,+3.31119247E+00,0,0
-5.52500E-03,+3.11893266E+00,+27.19663E-03,+0.0E+00,+3.31119247E+00,0,0
-5.50000E-03,+3.13776112E+00,+194.56065E-03,-167.36402E-03,+3.24843096E+00,0,0
-5.47500E-03,+3.10010421E+00,+131.79914E-03,-62.76151E-03,+3.18566946E+00,0,0
-5.45000E-03,+3.13776112E+00,+173.64015E-03,-146.44351E-03,+3.29027197E+00,0,0
-5.42500E-03,+3.00596195E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-5.40000E-03,+3.23190337E+00,-77.40588E-03,-167.36402E-03,+3.33211297E+00,0,0
-5.37500E-03,+3.23190337E+00,-140.16739E-03,-167.36402E-03,+3.29027197E+00,0,0
-5.35000E-03,+3.04361886E+00,-119.24688E-03,-20.92050E-03,+3.14382845E+00,0,0
-5.32500E-03,+3.13776112E+00,+27.19663E-03,-292.88703E-03,+3.26935147E+00,0,0
-5.30000E-03,+3.13776112E+00,-77.40588E-03,-104.60251E-03,+3.01830544E+00,0,0
-5.27500E-03,+3.08127576E+00,+27.19663E-03,+41.84100E-03,+3.35303347E+00,0,0
-5.25000E-03,+3.40135944E+00,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-5.22500E-03,+3.15658957E+00,+27.19663E-03,+146.44351E-03,+3.31119247E+00,0,0
-5.20000E-03,+3.11893266E+00,-77.40588E-03,-62.76151E-03,+3.12290795E+00,0,0
-5.17500E-03,+3.04361886E+00,+131.79914E-03,+62.76151E-03,+3.18566946E+00,0,0
-5.15000E-03,+3.26956028E+00,+27.19663E-03,-20.92050E-03,+3.29027197E+00,0,0
-5.12500E-03,+3.13776112E+00,-119.24688E-03,+125.52301E-03,+3.45763598E+00,0,0
-5.10000E-03,+3.13776112E+00,+89.95814E-03,-167.36402E-03,+3.29027197E+00,0,0
-5.07500E-03,+3.04361886E+00,+27.19663E-03,-62.76151E-03,+3.33211297E+00,0,0
-5.05000E-03,+3.02479041E+00,+27.19663E-03,-146.44351E-03,+3.26935147E+00,0,0
-5.02500E-03,+3.25073183E+00,-140.16739E-03,-167.36402E-03,+3.31119247E+00,0,0
-5.00000E-03,+3.04361886E+00,+27.19663E-03,-104.60251E-03,+3.22751046E+00,0,0
-4.97500E-03,+3.13776112E+00,-77.40588E-03,+0.0E+00,+3.08106695E+00,0,0
-4.95000E-03,+3.13776112E+00,+6.27613E-03,-167.36402E-03,+3.43671548E+00,0,0
-4.92500E-03,+2.98713350E+00,+27.19663E-03,-20.92050E-03,+3.12290795E+00,0,0
-4.90000E-03,+3.17541802E+00,+27.19663E-03,-62.76151E-03,+3.22751046E+00,0,0
-4.87500E-03,+3.28838873E+00,+131.79914E-03,-104.60251E-03,+3.12290795E+00,0,0
-4.85000E-03,+3.26956028E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-4.82500E-03,+3.13776112E+00,+152.71964E-03,-20.92050E-03,+3.14382845E+00,0,0
-4.80000E-03,+3.10010421E+00,-35.56488E-03,-62.76151E-03,+3.29027197E+00,0,0
-4.77500E-03,+3.13776112E+00,+69.03764E-03,+104.60251E-03,+3.33211297E+00,0,0
-4.75000E-03,+3.17541802E+00,+27.19663E-03,-292.88703E-03,+3.14382845E+00,0,0
-4.72500E-03,+3.11893266E+00,+194.56065E-03,-167.36402E-03,+3.29027197E+00,0,0
-4.70000E-03,+3.23190337E+00,+27.19663E-03,-167.36402E-03,+3.22751046E+00,0,0
-4.67500E-03,+3.19424647E+00,+27.19663E-03,+41.84100E-03,+3.22751046E+00,0,0
-4.65000E-03,+3.13776112E+00,+48.11713E-03,+0.0E+00,+3.26935147E+00,0,0
-4.62500E-03,+3.25073183E+00,-140.16739E-03,+0.0E+00,+3.26935147E+00,0,0
-4.60000E-03,+3.13776112E+00,+89.95814E-03,+104.60251E-03,+3.16474896E+00,0,0
-4.57500E-03,+3.28838873E+00,-14.64437E-03,-104.60251E-03,+3.12290795E+00,0,0
-4.55000E-03,+3.15658957E+00,+299.16316E-03,-125.52301E-03,+3.43671548E+00,0,0
-4.52500E-03,-176.04637E-03,+3.22803344E+00,+0.0E+00,-36.08785E-03,0,0
-4.50000E-03,-119.56102E-03,+3.26987444E+00,-62.76151E-03,-57.00836E-03,0,0
-4.47500E-03,-138.38947E-03,+3.31171545E+00,-62.76151E-03,+47.59415E-03,0,0
-4.45000E-03,-157.21792E-03,+3.35355645E+00,-20.92050E-03,-57.00836E-03,0,0
-4.42500E-03,-157.21792E-03,+3.37447695E+00,+20.92050E-03,+110.35566E-03,0,0
-4.40000E-03,-25.41876E-03,+3.20711294E+00,+62.76151E-03,-161.61087E-03,0,0
-4.37500E-03,-25.41876E-03,+3.41631796E+00,-209.20502E-03,+5.75315E-03,0,0
-4.35000E-03,-157.21792E-03,+3.37447695E+00,-146.44351E-03,+89.43516E-03,0,0
-4.32500E-03,-44.24721E-03,+3.37447695E+00,-20.92050E-03,+131.27616E-03,0,0
-4.30000E-03,-25.41876E-03,+3.31171545E+00,-167.36402E-03,-57.00836E-03,0,0
-4.27500E-03,+68.72350E-03,+3.37447695E+00,-104.60251E-03,+68.51466E-03,0,0
-4.25000E-03,-138.38947E-03,+3.39539746E+00,+0.0E+00,+110.35566E-03,0,0
-4.22500E-03,-289.01708E-03,+3.37447695E+00,+125.52301E-03,-98.84936E-03,0,0
-4.20000E-03,-119.56102E-03,+3.31171545E+00,-104.60251E-03,-161.61087E-03,0,0
-4.17500E-03,-25.41876E-03,+3.37447695E+00,-104.60251E-03,-161.61087E-03,0,0
-4.15000E-03,-25.41876E-03,+3.37447695E+00,+0.0E+00,+89.43516E-03,0,0
-4.12500E-03,-25.41876E-03,+3.37447695E+00,-20.92050E-03,-77.92886E-03,0,0
-4.10000E-03,+12.23814E-03,+3.24895394E+00,-230.12552E-03,-161.61087E-03,0,0
-4.07500E-03,+12.23815E-03,+3.47907946E+00,+104.60251E-03,+5.75315E-03,0,0
-4.05000E-03,-63.07566E-03,+3.37447695E+00,-146.44351E-03,-203.45187E-03,0,0
-4.02500E-03,-25.41876E-03,+3.20711294E+00,-146.44351E-03,-203.45187E-03,0,0
-4.00000E-03,-176.04637E-03,+3.16527193E+00,+0.0E+00,-57.00836E-03,0,0
-3.97500E-03,-25.41876E-03,+3.37447695E+00,-104.60251E-03,+5.75315E-03,0,0
-3.95000E-03,-289.01708E-03,+3.22803344E+00,-20.92050E-03,-182.53137E-03,0,0
-3.92500E-03,+106.38040E-03,+3.20711294E+00,-20.92050E-03,+110.35566E-03,0,0
